연월,지역,연료유형,용도,등록대수
2023.06,전남,전기,비사업용,16136
2023.06,전북,전기,사업용,2271
2023.06,대전,전기,사업용,3883
2023.06,전북,전기,비사업용,14397
2023.06,충남,전기,비사업용,18872
2023.06,충북,전기,사업용,2474
2023.06,충북,전기,비사업용,15429
2023.06,강원,전기,사업용,3017
2023.06,강원,전기,비사업용,13126
2023.06,경기,전기,사업용,18936
2023.06,경기,전기,비사업용,75059
2023.06,세종,전기,사업용,310
2023.06,세종,전기,비사업용,3364
2023.06,울산,전기,사업용,1239
2023.06,충남,전기,사업용,1805
2023.06,충북,경유,사업용,21051
2023.06,충북,경유,비사업용,355746
2023.06,서울,휘발유,사업용,21261
2023.06,전남,휘발유,비사업용,399827
2023.06,전북,휘발유,사업용,2155
2023.06,전북,휘발유,비사업용,405544
2023.06,충남,휘발유,사업용,2641
2023.06,충남,휘발유,비사업용,545892
2023.06,충북,휘발유,사업용,4373
2023.06,충북,휘발유,비사업용,414229
2023.06,강원,휘발유,사업용,1927
2023.06,강원,휘발유,비사업용,379061
2023.06,경기,휘발유,사업용,15016
2023.06,전남,휘발유,사업용,97474
2023.06,경기,휘발유,비사업용,3144014
2023.06,세종,휘발유,비사업용,98053
2023.06,울산,휘발유,사업용,975
2023.06,울산,휘발유,비사업용,304646
2023.06,대전,휘발유,사업용,4071
2023.06,대전,휘발유,비사업용,345578
2023.06,광주,휘발유,사업용,1727
2023.06,광주,휘발유,비사업용,316820
2023.06,인천,휘발유,사업용,125382
2023.06,인천,휘발유,비사업용,711416
2023.06,대구,휘발유,사업용,6820
2023.06,세종,휘발유,사업용,292
2023.06,경북,휘발유,비사업용,669726
2023.06,경북,휘발유,사업용,1722
2023.06,경남,휘발유,비사업용,875825
2023.06,경기,경유,사업용,156449
2023.06,경기,경유,비사업용,2260911
2023.06,세종,경유,사업용,2335
2023.06,세종,경유,비사업용,63433
2023.06,울산,경유,사업용,10823
2023.06,울산,경유,비사업용,198890
2023.06,대전,경유,사업용,14938
2023.06,대전,경유,비사업용,227897
2023.06,광주,경유,사업용,15838
2023.06,광주,경유,비사업용,243877
2023.06,인천,경유,사업용,71529
2023.06,인천,경유,비사업용,518692
2023.06,대구,경유,사업용,24671
2023.06,대구,경유,비사업용,412579
2023.06,부산,경유,사업용,60606
2023.06,부산,경유,비사업용,467461
2023.06,서울,경유,사업용,70084
2023.06,서울,경유,비사업용,961156
2023.06,계,휘발유,사업용,521773
2023.06,계,휘발유,비사업용,11710561
2023.06,제주,휘발유,사업용,137784
2023.06,제주,휘발유,비사업용,184099
2023.06,경남,휘발유,사업용,47662
2023.06,서울,휘발유,비사업용,1639334
2023.06,강원,경유,비사업용,353170
2023.06,강원,경유,사업용,13184
2023.06,부산,휘발유,비사업용,688220
2023.06,부산,휘발유,사업용,50491
2023.06,계,전기,사업용,106159
2023.07,서울,휘발유,비사업용,1639936
2023.07,경남,휘발유,사업용,49233
2023.07,제주,휘발유,비사업용,184472
2023.07,제주,휘발유,사업용,138311
2023.07,계,휘발유,비사업용,11724856
2023.07,계,휘발유,사업용,524834
2023.07,서울,경유,비사업용,957953
2023.07,서울,경유,사업용,69738
2023.07,부산,경유,비사업용,466328
2023.07,부산,경유,사업용,60457
2023.07,대구,경유,비사업용,420163
2023.07,대구,경유,사업용,24641
2023.07,인천,경유,사업용,72764
2023.07,광주,경유,비사업용,243407
2023.07,광주,경유,사업용,15811
2023.07,대전,경유,비사업용,227735
2023.07,대전,경유,사업용,15044
2023.07,울산,경유,비사업용,198338
2023.07,울산,경유,사업용,10798
2023.07,세종,경유,비사업용,63328
2023.07,세종,경유,사업용,2324
2023.07,경기,경유,비사업용,2257504
2023.07,경기,경유,사업용,156628
2023.07,강원,경유,비사업용,352791
2023.07,인천,경유,비사업용,517796
2023.07,경남,휘발유,비사업용,876868
2023.07,경북,휘발유,비사업용,665293
2023.07,전남,휘발유,사업용,94435
2023.07,대구,휘발유,비사업용,593566
2023.07,대구,휘발유,사업용,7090
2023.07,인천,휘발유,비사업용,713166
2023.07,인천,휘발유,사업용,128404
2023.07,광주,휘발유,비사업용,317068
2023.07,광주,휘발유,사업용,1715
2023.07,대전,휘발유,비사업용,346052
2023.07,대전,휘발유,사업용,4578
2023.07,울산,휘발유,비사업용,304818
2023.07,울산,휘발유,사업용,1028
2023.07,세종,휘발유,비사업용,98027
2023.07,세종,휘발유,사업용,286
2023.07,경기,휘발유,비사업용,3148662
2023.07,경기,휘발유,사업용,15029
2023.07,강원,휘발유,비사업용,379880
2023.07,강원,휘발유,사업용,1887
2023.07,충북,휘발유,비사업용,414856
2023.07,충북,휘발유,사업용,4373
2023.07,충남,휘발유,비사업용,546994
2023.07,충남,휘발유,사업용,2725
2023.07,전북,휘발유,비사업용,406140
2023.07,전북,휘발유,사업용,2082
2023.07,전남,휘발유,비사업용,400280
2023.07,경북,휘발유,사업용,1715
2023.07,강원,경유,사업용,13124
2023.07,충북,경유,사업용,21023
2023.07,충남,경유,비사업용,487932
2023.07,세종,전기,비사업용,3457
2023.07,세종,전기,사업용,321
2023.07,경기,전기,비사업용,78391
2023.07,경기,전기,사업용,19347
2023.07,강원,전기,비사업용,13390
2023.07,강원,전기,사업용,3069
2023.07,충북,전기,비사업용,15592
2023.07,충북,전기,사업용,2508
2023.07,충남,전기,비사업용,19548
2023.07,충남,전기,사업용,1889
2023.07,전북,전기,비사업용,14912
2023.07,전북,전기,사업용,2390
2023.07,전남,전기,비사업용,16550
2023.07,전남,전기,사업용,4818
2023.07,경북,전기,비사업용,22026
2023.07,경북,전기,사업용,2321
2023.07,경남,전기,비사업용,25493
2023.07,경남,전기,사업용,5395
2023.07,제주,전기,비사업용,29310
2023.07,제주,전기,사업용,7593
2023.07,계,전기,비사업용,369934
2023.07,계,전기,사업용,108914
2023.07,서울,휘발유,사업용,20930
2023.07,울산,전기,사업용,1267
2023.07,충북,경유,비사업용,355430
2023.07,울산,전기,비사업용,5546
2023.07,대전,전기,비사업용,12199
2023.07,충남,경유,사업용,25320
2023.07,전북,경유,비사업용,403892
2023.07,전북,경유,사업용,20851
2023.07,전남,경유,비사업용,467411
2023.07,전남,경유,사업용,74545
2023.07,경북,경유,비사업용,615242
2023.07,경북,경유,사업용,30108
2023.07,경남,경유,비사업용,667491
2023.07,경남,경유,사업용,60353
2023.07,제주,경유,비사업용,164370
2023.07,제주,경유,사업용,73124
2023.07,계,경유,비사업용,8867111
2023.07,계,경유,사업용,746653
2023.07,서울,전기,비사업용,40691
2023.07,서울,전기,사업용,25837
2023.07,부산,전기,비사업용,21227
2023.07,부산,전기,사업용,7810
2023.07,대구,전기,비사업용,21918
2023.07,대구,전기,사업용,5993
2023.07,인천,전기,비사업용,20816
2023.07,인천,전기,사업용,12432
2023.07,광주,전기,비사업용,8868
2023.07,광주,전기,사업용,1985
2023.07,대전,전기,사업용,3939
2023.07,부산,휘발유,사업용,51013
2023.07,부산,휘발유,비사업용,688778
2023.08,서울,휘발유,비사업용,1639434
2023.08,경남,휘발유,비사업용,877317
